timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1668584561857,60,Смены последнего ростера,200,,parallel 2 stack,text,true,,178543,312,1,20,https://goodt-pochta-loadqa.goodt.me/api/v1/rosters/1560742/shifts?from=2022-09-01&to=2022-09-15,54,0,0
1668584561917,82,Добавить ссылку в смену (ZERO),200,,parallel 2 stack,text,true,,484,325,1,20,https://goodt-pochta-loadqa.goodt.me/api/v1/shifts-add-work-link/roster/1560742?from=2022-09-01&to=2022-09-15,82,0,0
1668584559275,5011,2g,200,"Number of samples in transaction : 1, number of failing samples : 0",parallel 2 stack,,true,,361850,3178,1,20,null,4997,-2287,107
1668584562001,302,Атрибуты сотрудников.,200,,parallel 3 stack,text,true,,2934,397,1,20,"https://goodt-pochta-loadqa.goodt.me/api/v1/employees/attributes?size=100000&employee-position-ids=115525,255346,338321,89991,338267,12733,410633,2874,164611,3381,7276,122211,116085",302,0,20
1668584561999,302,3g,200,"Number of samples in transaction : 1, number of failing samples : 0",parallel 3 stack,,true,,2934,397,1,20,null,302,3,20
1668584562308,69,Внешний план,200,,parallel 4 stack,text,true,,590,644,36,20,https://goodt-pochta-loadqa.goodt.me/api/v1/search/outside-plan-types,69,0,30
1668584562308,77,Навыки сотрудника,200,,parallel 4 stack,text,true,,833,286,35,20,https://goodt-pochta-loadqa.goodt.me/api/v1/employee-skills?size=10000,77,0,27
1668584562310,82,Поиск названия периодичности,200,,parallel 4 stack,text,true,,656,643,34,20,https://goodt-pochta-loadqa.goodt.me/api/v1/search/periodicity-names,82,0,42
1668584562308,84,Ключ свойств объекта,200,,parallel 4 stack,text,true,,988,683,34,20,https://goodt-pochta-loadqa.goodt.me/api/v1/entity-properties-key/employee-position-keys?size=100000,84,0,32
1668584562312,88,Типы внешних планов,200,,parallel 4 stack,text,true,,590,571,32,20,https://goodt-pochta-loadqa.goodt.me/api/v1/search/outside-plan-types,88,0,51
1668584562311,89,Руководство по файлу,200,,parallel 4 stack,text,true,,932,638,32,20,https://goodt-pochta-loadqa.goodt.me/api/v1/file-manual,89,0,43
1668584562308,97,Основные организационные подразделения ,200,,parallel 4 stack,text,true,,1960,641,30,20,https://goodt-pochta-loadqa.goodt.me/api/v1/org-units/main,97,0,43
1668584562315,90,shift-sub-type,200,,parallel 4 stack,text,true,,594,567,30,20,https://goodt-pochta-loadqa.goodt.me/api/v1/search/shift-sub-type,90,0,45
1668584562308,99,Категории должностей,200,,parallel 4 stack,text,true,,1207,291,28,20,https://goodt-pochta-loadqa.goodt.me/api/v1/position-categories?size=100000,99,0,40
1668584562316,91,Дополнительные работы смены,200,,parallel 4 stack,text,true,,1137,649,28,20,https://goodt-pochta-loadqa.goodt.me/api/v1/shifts-add-work,91,0,49
1668584562315,92,Список статусов сотрудников,200,,parallel 4 stack,text,true,,844,700,26,20,https://goodt-pochta-loadqa.goodt.me/api/v1/org-units/248/employee-statuses-list?from=2022-09-01&to=2022-09-30,92,0,53
1668584562306,103,Статус обмена,200,,parallel 4 stack,text,true,,2815,286,25,20,https://goodt-pochta-loadqa.goodt.me/api/v1/exchange-status?size=10000,103,0,38
1668584562316,93,Математические параметры,200,,parallel 4 stack,text,true,,691,710,24,20,https://goodt-pochta-loadqa.goodt.me/api/v1/math-parameters/value?org-unit-id=248&outer-id=hideEmployeePositionPlanHours,93,0,59
1668584562312,97,Типы запросов расписания,200,,parallel 4 stack,text,true,,896,575,24,20,https://goodt-pochta-loadqa.goodt.me/api/v1/search/schedule-request-types,97,0,63
1668584562336,74,server,200,,parallel 4 stack,text,true,,529,613,22,20,https://goodt-pochta-loadqa.goodt.me/api/v1/system-properties/server,74,0,66
1668584562307,103,Атрибуты навыков сотрудника,200,,parallel 4 stack,text,true,,484,296,21,20,https://goodt-pochta-loadqa.goodt.me/api/v1/employee-skills/attribute?size=10000,103,0,50
1668584562327,85,Ограничение по списку огргюнитов в kpi,200,,parallel 4 stack,text,true,,1192,290,20,20,https://goodt-pochta-loadqa.goodt.me/api/v1/org-units/248/roster-limit-kpi,85,0,73
1668584562341,71,/api/v1/roster-edit-conditions/timesheet-edit-conditions?org-unit-id=239050&from=2022-05-01&to=2022-05-31&org-unit-id=239050,200,,parallel 4 stack,text,true,,624,354,20,20,https://goodt-pochta-loadqa.goodt.me/api/v1/roster-edit-conditions/timesheet-edit-conditions?from=2022-09-01&to=2022-09-30&org-unit-id=248,71,0,65
1668584562326,87,Математические параметры-2,200,,parallel 4 stack,text,true,,826,331,19,20,https://goodt-pochta-loadqa.goodt.me/api/v1/math-parameters/value?org-unit-id=248&outer-id=summarizedAccountingNorm,87,0,66
1668584562317,96,kpi значения категорий,200,,parallel 4 stack,text,true,,529,653,19,20,https://goodt-pochta-loadqa.goodt.me/api/v1/kpi-category-values,96,0,68
1668584562317,96,kpi категории,200,,parallel 4 stack,text,true,,529,648,18,20,https://goodt-pochta-loadqa.goodt.me/api/v1/kpi-categories,96,0,85
1668584562316,97,mg-kpi-visibility,200,,parallel 4 stack,text,true,,531,664,15,20,https://goodt-pochta-loadqa.goodt.me/api/v1/mg-kpi-visibility/org-unit/248,97,0,61
1668584562309,104,Группы позиций,200,,parallel 4 stack,text,true,,1206,654,15,20,https://goodt-pochta-loadqa.goodt.me/api/v1/position-groups?size=100000,104,0,52
1668584562327,89,Математические параметры-4,200,,parallel 4 stack,text,true,,825,319,13,20,https://goodt-pochta-loadqa.goodt.me/api/v1/math-parameters/value?org-unit-id=248&outer-id=onFreeShifts,89,0,77
1668584562313,103,Поиск псевдонима,200,,parallel 4 stack,text,true,,1842,558,12,20,https://goodt-pochta-loadqa.goodt.me/api/v1/search/alias,103,0,70
1668584562312,104,Сдвиги измения причин,200,,parallel 4 stack,text,true,,661,656,12,20,https://goodt-pochta-loadqa.goodt.me/api/v1/shifts-edit-reason?size=10000,104,0,58
1668584562341,75,/api/v1/typed-limits/check-created?orgUnitId=239050&month=2022-05-01,200,,parallel 4 stack,text,true,,476,317,12,20,https://goodt-pochta-loadqa.goodt.me/api/v1/typed-limits/check-created?month=2022-09-01&orgUnitId=248,75,0,70
1668584562335,82,Системные свойства методов,200,,parallel 4 stack,text,true,,529,285,9,20,https://goodt-pochta-loadqa.goodt.me/api/v1/system-properties/methods,82,0,75
1668584562326,91,Математические параметры-3,200,,parallel 4 stack,text,true,,824,313,9,20,https://goodt-pochta-loadqa.goodt.me/api/v1/math-parameters/value?org-unit-id=248&outer-id=sedUrl,91,0,82
1668584562336,83,fte-position-group,200,,parallel 4 stack,text,true,,529,693,7,20,https://goodt-pochta-loadqa.goodt.me/api/v1/org-units/248/fte-position-group?from=2022-09-01&level=2&method=FORECAST&to=2022-09-30,83,0,71
1668584562316,109,Редактирование таблицы,500,,parallel 4 stack,text,false,,535,658,6,20,https://goodt-pochta-loadqa.goodt.me/api/v1/org-units/table-edit/248,109,0,80
1668584562315,117,Нарушения правил,200,,parallel 4 stack,text,true,,665,690,5,20,https://goodt-pochta-loadqa.goodt.me/api/v1/org-units/248/breaks-rules?from=2022-09-01&to=2022-09-30,117,0,73
1668584562341,191,"org-units calculated (include-date, open-after-date)",200,,parallel 4 stack,text,true,,48610,480,4,20,https://goodt-pochta-loadqa.goodt.me/api/v1/org-units?include-date=2022-09-16&size=50&sort=name%2Casc&calculated=true&open-after-date=2022-09-16,190,0,74
1668584562339,197,org-units calculated,200,,parallel 4 stack,text,true,,48440,429,3,20,https://goodt-pochta-loadqa.goodt.me/api/v1/org-units?size=50&sort=name%2Casc&calculated=true,196,0,68
1668584562326,233,Группа переменных положений fte,200,,parallel 4 stack,text,true,,5611,721,2,20,https://goodt-pochta-loadqa.goodt.me/api/v1/org-units/248/fte-variable-position-group?from=2022-09-01&level=3&round=1&to=2022-09-30,233,0,68
1668584341383,238891,История часов работы оргюнитов,200,,parallel 4 stack,text,true,,7065,303,1,20,https://goodt-pochta-loadqa.goodt.me/api/v1/org-units/146/history-work-hours/2022-09-16,238891,0,77
1668584341360,242589,4g,,"Number of samples in transaction : 1, number of failing samples : 1",parallel 4 stack,,false,,137827,18809,1,20,null,242587,-3674,2258
1668584323555,264518,Запросы на бек  расписание,,"Number of samples in transaction : 22, number of failing samples : 1",parallel 4 stack,,false,,649937,25295,1,20,null,264505,-7798,2423
1668584582795,1,узнаем даты,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,0,0,20,20,null,0,0,0
1668584582797,24,Переход в ОМ,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,2121,198,20,20,https://goodt-pochta-loadqa.goodt.me/schedule-board/249,24,0,21
1668584582822,23,/css/index.min.css,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,517046,197,20,20,https://goodt-pochta-loadqa.goodt.me/css/index.min.css,5,0,0
1668584582845,4,/auth.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,4260,187,20,20,https://goodt-pochta-loadqa.goodt.me/auth.js,4,0,0
1668584582849,52,/dist/view-bundled.html,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,1775502,202,20,20,https://goodt-pochta-loadqa.goodt.me/dist/view-bundled.html,5,0,0
1668584582901,5,/jspm_packages/system.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,62373,203,20,20,https://goodt-pochta-loadqa.goodt.me/jspm_packages/system.js,5,0,0
1668584582906,8,/config.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,154953,189,20,20,https://goodt-pochta-loadqa.goodt.me/config.js,6,0,0
1668584582914,28,/dist/vendor-build.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,1080026,200,20,20,https://goodt-pochta-loadqa.goodt.me/dist/vendor-build.js,5,0,0
1668584582943,3,/favicon.ico,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,2121,191,20,20,https://goodt-pochta-loadqa.goodt.me/favicon.ico,3,0,0
1668584582946,49,/dist/app-build.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,1895884,197,20,20,https://goodt-pochta-loadqa.goodt.me/dist/app-build.js,4,0,0
1668584582995,4,/jspm_packages/npm/webcomponents.js@0.7.24/HTMLImports.min.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,20276,240,20,20,https://goodt-pochta-loadqa.goodt.me/jspm_packages/npm/webcomponents.js@0.7.24/HTMLImports.min.js,4,0,0
1668584582999,43,/dist/view-bundled.html,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,1775502,202,20,20,https://goodt-pochta-loadqa.goodt.me/dist/view-bundled.html,5,0,0
1668584583042,8,/locales/ru/translation.json,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,136125,207,20,20,https://goodt-pochta-loadqa.goodt.me/locales/ru/translation.json,5,0,0
1668584583051,6,/locales/en/translation.json,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,115130,207,20,20,https://goodt-pochta-loadqa.goodt.me/locales/en/translation.json,5,0,0
1668584583057,5,/node_modules/material-design-lite/material.min.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,62822,229,20,20,https://goodt-pochta-loadqa.goodt.me/node_modules/material-design-lite/material.min.js,4,0,0
1668584583062,5,/fonts/material-icons.woff,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,61079,205,20,20,https://goodt-pochta-loadqa.goodt.me/fonts/material-icons.woff,5,0,0
1668584583068,6,/packages/slim/slim.amd.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,126686,205,20,20,https://goodt-pochta-loadqa.goodt.me/packages/slim/slim.amd.js,4,0,0
1668584583074,3,/favicon.ico,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,2121,191,20,20,https://goodt-pochta-loadqa.goodt.me/favicon.ico,3,0,0
1668584583077,3,/favicon.ico,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,2121,191,20,20,https://goodt-pochta-loadqa.goodt.me/favicon.ico,3,0,0
1668584583080,10,/fonts/materialdesignicons-webfont.woff2?v=5.9.55,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,320290,228,20,20,https://goodt-pochta-loadqa.goodt.me/fonts/materialdesignicons-webfont.woff2?v=5.9.55,4,0,0
1668584583090,7,/fonts/Roboto-Regular.ttf,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,126376,204,20,20,https://goodt-pochta-loadqa.goodt.me/fonts/Roboto-Regular.ttf,4,0,0
1668584583097,7,/fonts/Roboto-Medium.ttf,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,127792,203,20,20,https://goodt-pochta-loadqa.goodt.me/fonts/Roboto-Medium.ttf,4,0,0
1668584583104,7,/fonts/Roboto-MediumItalic.ttf,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,134616,209,20,20,https://goodt-pochta-loadqa.goodt.me/fonts/Roboto-MediumItalic.ttf,4,0,0
1668584583111,3,/dist/modules/_shifts/indicators/shifts-histogram.mjs,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,1705,232,20,20,https://goodt-pochta-loadqa.goodt.me/dist/modules/_shifts/indicators/shifts-histogram.mjs,3,0,0
1668584583114,3,/dist/modules/_shifts/indicators/utilization-text.mjs,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,2129,232,20,20,https://goodt-pochta-loadqa.goodt.me/dist/modules/_shifts/indicators/utilization-text.mjs,3,0,0
1668584583117,2,/dist/modules/_shifts/indicators/shifts.mjs,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,2678,222,20,20,https://goodt-pochta-loadqa.goodt.me/dist/modules/_shifts/indicators/shifts.mjs,2,0,0
1668584583120,2,/dist/modules/_shifts/indicators/cost-hour.mjs,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,1147,225,20,20,https://goodt-pochta-loadqa.goodt.me/dist/modules/_shifts/indicators/cost-hour.mjs,2,0,0
1668584583122,3,/dist/modules/_shifts/indicators/base.mjs,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,1186,220,20,20,https://goodt-pochta-loadqa.goodt.me/dist/modules/_shifts/indicators/base.mjs,3,0,0
1668584583125,3,/dist/modules/_shifts/indicators/coating-fte.mjs,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,3490,227,20,20,https://goodt-pochta-loadqa.goodt.me/dist/modules/_shifts/indicators/coating-fte.mjs,3,0,0
1668584529715,53476,История часов работы оргюнитов,200,,parallel 4 stack,text,true,,6506,303,1,20,https://goodt-pochta-loadqa.goodt.me/api/v1/org-units/234/history-work-hours/2022-09-16,53475,0,77
1668584529704,56792,4g,,"Number of samples in transaction : 1, number of failing samples : 1",parallel 4 stack,,false,,136887,18809,1,20,null,56789,-3305,2111
1668584520305,69262,Запросы на бек  расписание,,"Number of samples in transaction : 22, number of failing samples : 1",parallel 4 stack,,false,,912800,28437,1,20,null,69235,-6376,2329
1668584583128,103,/build-info,200,,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,671,216,19,19,https://goodt-pochta-loadqa.goodt.me/build-info,103,0,0
1668584583232,3,/properties.json,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,5201,268,19,19,https://goodt-pochta-loadqa.goodt.me/properties.json,3,0,0
1668584583235,3,/revision.json,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,353,266,19,19,https://goodt-pochta-loadqa.goodt.me/revision.json,3,0,0
1668584583238,5,/node_modules/moment/min/moment.min.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,59192,290,19,19,https://goodt-pochta-loadqa.goodt.me/node_modules/moment/min/moment.min.js,5,0,0
1668584583243,5,/node_modules/lodash/lodash.min.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,71018,286,19,19,https://goodt-pochta-loadqa.goodt.me/node_modules/lodash/lodash.min.js,5,0,0
1668584583248,4,/jspm_packages/github/ansman/validate.js@0.11.1/validate.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,35532,311,19,19,https://goodt-pochta-loadqa.goodt.me/jspm_packages/github/ansman/validate.js@0.11.1/validate.js,4,0,0
1668584583252,3,/locales/ru-RUSSIANPOST/translation.json,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,2121,253,19,19,https://goodt-pochta-loadqa.goodt.me/,3,0,0
1668584583255,4,/images/lego-avatars/6.jpg,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,bin,true,,33709,278,19,19,https://goodt-pochta-loadqa.goodt.me/images/lego-avatars/6.jpg,4,0,0
1668584583259,4,/images/lego-avatars/2.jpg,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,bin,true,,21154,278,19,19,https://goodt-pochta-loadqa.goodt.me/images/lego-avatars/2.jpg,4,0,0
1668584583263,4,/images/lego-avatars/4.jpg,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,bin,true,,20672,278,19,19,https://goodt-pochta-loadqa.goodt.me/images/lego-avatars/4.jpg,4,0,0
1668584582822,440,JS front,200,"Number of samples in transaction : 37, number of failing samples : 0",от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,,true,,8765059,8369,19,19,null,245,5,0
1668584582796,464,Запрос на фронт расписание,200,"Number of samples in transaction : 38, number of failing samples : 0",от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,,true,,8767180,8567,19,19,null,269,7,21
1668584583267,26,Запрос в апи 1.,200,,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,37268,259,19,19,https://goodt-pochta-loadqa.goodt.me/api/v1,24,0,0
1668584583294,13,Инфо о профиле 1.,200,,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,681,294,19,19,https://goodt-pochta-loadqa.goodt.me/api/v1/profile/info/1?size=1000&size=1000,13,0,0
1668584583308,13,Инфо о профиле 2.,200,,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,517,288,19,19,https://goodt-pochta-loadqa.goodt.me/api/v1/profile/info/1?size=1000,13,0,0
1668584583321,9,measure-units.,200,,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,484,273,19,19,https://goodt-pochta-loadqa.goodt.me/api/v1/measure-units,9,0,0
1668584583331,22,Премишшены.,200,,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,85610,291,19,19,https://goodt-pochta-loadqa.goodt.me/api/v1/permissions?size=1000&size=1000,21,0,0
1668584583353,21,Системные настройки,200,,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,114433,283,19,19,https://goodt-pochta-loadqa.goodt.me/api/v1/system-properties/front,19,0,0
1668584583374,13,Группы позиций.,200,,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,7239,299,19,19,https://goodt-pochta-loadqa.goodt.me/api/v1/position-groups?size=100000&size=100000,13,0,0
1668584583387,11,Типы событий 2.,200,,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,671,313,19,19,https://goodt-pochta-loadqa.goodt.me/api/v1/organization-unit-event-types?size=100000&size=100000,11,0,0
1668584583398,13,Группы позиций 2.,200,,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,522,279,19,19,https://goodt-pochta-loadqa.goodt.me/api/v1/position-groups,13,0,0
1668584583411,10,Навыки.,200,,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,1432,290,19,19,https://goodt-pochta-loadqa.goodt.me/api/v1/skills?size=100000&size=100000,10,0,0
1668584583422,11,KPI листы.,200,,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,4930,293,19,19,https://goodt-pochta-loadqa.goodt.me/api/v1/kpi-list?filter=false&filter=true,11,0,0
1668584583433,106, Первые 50 оргюнитов.,200,,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,48618,360,19,19,https://goodt-pochta-loadqa.goodt.me/api/v1/org-units?calculated=true&size=50&sort=name%2Casc&include-date=2022-09-16&open-after-date=2022-09-16,105,0,0
1668584583540,12,Типы событий.,200,,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,522,317,19,19,https://goodt-pochta-loadqa.goodt.me/api/v1/organization-unit-event-types?size=100000&size=100000,12,0,0
1668584583553,9,Переодичные названия.,200,,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,text,true,,671,310,19,19,https://goodt-pochta-loadqa.goodt.me/api/v1/search/periodicity-names,9,0,0
1668584583267,289,0g,200,"Number of samples in transaction : 14, number of failing samples : 0",от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-14,,true,,303598,4149,19,19,null,283,6,0
1668584583564,33,События для оргюнита,200,,parallel 1 stack,text,true,,484,343,6,19,https://goodt-pochta-loadqa.goodt.me/api/v1/organization-unit-events?from=2022-09-01&to=2022-09-30&org-unit-ids=249&size=100000,33,0,24
1668584583564,40,Оргюнит,200,,parallel 1 stack,text,true,,12604,273,5,19,https://goodt-pochta-loadqa.goodt.me/api/v1/org-units/249,39,0,18
1668584583564,46,Рабочие дни за месяц для оргюнита,200,OK,parallel 1 stack,text,true,,5328,325,4,19,https://goodt-pochta-loadqa.goodt.me/api/v1/org-units/249/working-schedule-days?from=2022-09-01&to=2022-09-30,46,0,24
1668584461387,123133,История часов работы оргюнитов,200,,parallel 4 stack,text,true,,4323,303,1,19,https://goodt-pochta-loadqa.goodt.me/api/v1/org-units/202/history-work-hours/2022-09-16,123133,0,45
1668584461375,127589,4g,,"Number of samples in transaction : 1, number of failing samples : 1",parallel 4 stack,,false,,134728,18809,1,19,null,127583,-4443,3297
1668584445287,158987,Запросы на бек  расписание,,"Number of samples in transaction : 22, number of failing samples : 1",parallel 4 stack,,false,,1025185,28451,1,19,null,158960,-19754,3667
1668584449385,136001,История часов работы оргюнитов,200,,parallel 4 stack,text,true,,4555,303,1,18,https://goodt-pochta-loadqa.goodt.me/api/v1/org-units/200/history-work-hours/2022-09-16,136001,0,62
1668584449360,139058,4g,,"Number of samples in transaction : 1, number of failing samples : 1",parallel 4 stack,,false,,135210,18809,1,18,null,139056,-3031,1904
1668584442293,152750,Запросы на бек  расписание,,"Number of samples in transaction : 22, number of failing samples : 1",parallel 4 stack,,false,,999983,28442,1,18,null,152725,-9656,2097
1668584585796,2,узнаем даты,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-2,text,true,,0,0,18,18,null,0,0,0
1668584585799,22,Переход в ОМ,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-2,text,true,,2121,198,18,18,https://goodt-pochta-loadqa.goodt.me/schedule-board/252,22,0,19
1668584585821,20,/css/index.min.css,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-2,text,true,,517046,197,18,18,https://goodt-pochta-loadqa.goodt.me/css/index.min.css,5,0,0
1668584585841,4,/auth.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-2,text,true,,4260,187,18,18,https://goodt-pochta-loadqa.goodt.me/auth.js,4,0,0
1668584585845,47,/dist/view-bundled.html,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-2,text,true,,1775502,202,18,18,https://goodt-pochta-loadqa.goodt.me/dist/view-bundled.html,4,0,0
1668584585893,5,/jspm_packages/system.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-2,text,true,,62373,203,18,18,https://goodt-pochta-loadqa.goodt.me/jspm_packages/system.js,5,0,0
1668584585899,7,/config.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-2,text,true,,154953,189,18,18,https://goodt-pochta-loadqa.goodt.me/config.js,4,0,0
1668584585906,29,/dist/vendor-build.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-2,text,true,,1080026,200,18,18,https://goodt-pochta-loadqa.goodt.me/dist/vendor-build.js,6,0,0
1668584585935,4,/favicon.ico,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-2,text,true,,2121,191,18,18,https://goodt-pochta-loadqa.goodt.me/favicon.ico,4,0,0
1668584585939,45,/dist/app-build.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-2,text,true,,1895884,197,18,18,https://goodt-pochta-loadqa.goodt.me/dist/app-build.js,4,0,0
1668584585984,5,/jspm_packages/npm/webcomponents.js@0.7.24/HTMLImports.min.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-2,text,true,,20276,240,18,18,https://goodt-pochta-loadqa.goodt.me/jspm_packages/npm/webcomponents.js@0.7.24/HTMLImports.min.js,5,0,0
1668584585989,43,/dist/view-bundled.html,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-2,text,true,,1775502,202,18,18,https://goodt-pochta-loadqa.goodt.me/dist/view-bundled.html,5,0,0
1668584586033,7,/locales/ru/translation.json,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-2,text,true,,136125,207,18,18,https://goodt-pochta-loadqa.goodt.me/locales/ru/translation.json,4,0,0
1668584586040,7,/locales/en/translation.json,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-2,text,true,,115130,207,18,18,https://goodt-pochta-loadqa.goodt.me/locales/en/translation.json,4,0,0
1668584586047,5,/node_modules/material-design-lite/material.min.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-2,text,true,,62822,229,18,18,https://goodt-pochta-loadqa.goodt.me/node_modules/material-design-lite/material.min.js,4,0,0
1668584586052,6,/fonts/material-icons.woff,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-2,text,true,,61079,205,18,18,https://goodt-pochta-loadqa.goodt.me/fonts/material-icons.woff,5,0,0
1668584586058,8,/packages/slim/slim.amd.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-2,text,true,,126686,205,18,18,https://goodt-pochta-loadqa.goodt.me/packages/slim/slim.amd.js,7,0,0
1668584586066,3,/favicon.ico,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-2,text,true,,2121,191,18,18,https://goodt-pochta-loadqa.goodt.me/favicon.ico,3,0,0
1668584586069,3,/favicon.ico,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-2,text,true,,2121,191,18,18,https://goodt-pochta-loadqa.goodt.me/favicon.ico,3,0,0
